city,pollutant,mean_pollution,day,month,year,month_name
Toronto,NO,15.25,14,8,2004,NA
Toronto,NO,11.875,15,8,2004,NA
Toronto,NO,14.208333333333334,16,8,2004,NA
Toronto,NO,23.041666666666668,17,8,2004,NA
Toronto,NO,2.75,18,8,2004,NA
Toronto,NO,12.291666666666666,19,8,2004,NA
Toronto,NO,22.833333333333332,20,8,2004,NA
Toronto,NO,14.833333333333334,21,8,2004,NA
Toronto,NO,18.541666666666668,22,8,2004,NA
Toronto,NO,8.666666666666666,23,8,2004,NA
Toronto,NO,4.625,24,8,2004,NA
Toronto,NO,2.2083333333333335,25,8,2004,NA
Toronto,NO,3.4166666666666665,26,8,2004,NA
Toronto,NO,5.583333333333333,27,8,2004,NA
Toronto,NO,5.416666666666667,28,8,2004,NA
Toronto,NO,9.916666666666666,29,8,2004,NA
Toronto,NO,13.958333333333334,30,8,2004,NA
Toronto,NO,22.75,31,8,2004,NA
Toronto,NO,13.958333333333334,1,9,2004,NA
Toronto,NO,5.75,2,9,2004,NA
Toronto,NO,31.125,3,9,2004,NA
Toronto,NO,10.333333333333334,4,9,2004,NA
Toronto,NO,1.6666666666666667,5,9,2004,NA
Toronto,NO,1.6666666666666667,6,9,2004,NA
Toronto,NO,9.166666666666666,7,9,2004,NA
Toronto,NO,4.833333333333333,8,9,2004,NA
Toronto,NO,10.833333333333334,9,9,2004,NA
Toronto,NO,36.708333333333336,10,9,2004,NA
Toronto,NO,29.875,11,9,2004,NA
Toronto,NO,4.916666666666667,12,9,2004,NA
Toronto,NO,4.791666666666667,13,9,2004,NA
Toronto,NO,2.3333333333333335,14,9,2004,NA
Toronto,NO,3.4583333333333335,15,9,2004,NA
Toronto,NO,5.791666666666667,16,9,2004,NA
Toronto,NO,19.833333333333332,17,9,2004,NA
Toronto,NO,8.083333333333334,18,9,2004,NA
Toronto,NO,13.666666666666666,19,9,2004,NA
Toronto,NO,61.333333333333336,20,9,2004,NA
Toronto,NO,30.583333333333332,21,9,2004,NA
Toronto,NO,22.458333333333332,22,9,2004,NA
Toronto,NO,26.666666666666668,23,9,2004,NA
Toronto,NO,7.708333333333333,24,9,2004,NA
Toronto,NO,9.833333333333334,25,9,2004,NA
Toronto,NO,7.25,26,9,2004,NA
Toronto,NO,57.75,27,9,2004,NA
Toronto,NO,27.791666666666668,28,9,2004,NA
Toronto,NO,20.041666666666668,29,9,2004,NA
Toronto,NO,38.5,30,9,2004,NA
Toronto,NO,53.958333333333336,1,10,2004,NA
Toronto,NO,10.375,2,10,2004,NA
Toronto,NO,12.75,3,10,2004,NA
Toronto,NO,16.333333333333332,4,10,2004,NA
Toronto,NO,29.541666666666668,5,10,2004,NA
Toronto,NO,13.875,6,10,2004,NA
Toronto,NO,35.166666666666664,7,10,2004,NA
Toronto,NO,20.333333333333332,8,10,2004,NA
Toronto,NO,3.9583333333333335,9,10,2004,NA
Toronto,NO,7.458333333333333,10,10,2004,NA
Toronto,NO,15.666666666666666,11,10,2004,NA
Toronto,NO,35.291666666666664,12,10,2004,NA
Toronto,NO,40.458333333333336,13,10,2004,NA
Toronto,NO,5.541666666666667,14,10,2004,NA
Toronto,NO,7.958333333333333,15,10,2004,NA
Toronto,NO,6.916666666666667,16,10,2004,NA
Toronto,NO,4.75,17,10,2004,NA
Toronto,NO,28.083333333333332,18,10,2004,NA
Toronto,NO,4.916666666666667,19,10,2004,NA
Toronto,NO,9.083333333333334,20,10,2004,NA
Toronto,NO,15.333333333333334,21,10,2004,NA
Toronto,NO,8.666666666666666,22,10,2004,NA
Toronto,NO,2.25,23,10,2004,NA
Toronto,NO,5.75,24,10,2004,NA
Toronto,NO,25.333333333333332,25,10,2004,NA
Toronto,NO,77.70833333333333,26,10,2004,NA
Toronto,NO,40.333333333333336,27,10,2004,NA
Toronto,NO,11.666666666666666,28,10,2004,NA
Toronto,NO,6.833333333333333,29,10,2004,NA
Toronto,NO,5.041666666666667,30,10,2004,NA
Toronto,NO,6.041666666666667,31,10,2004,NA
Toronto,NO,12.708333333333334,1,11,2004,NA
Toronto,NO,21.416666666666668,2,11,2004,NA
Toronto,NO,43.041666666666664,3,11,2004,NA
Toronto,NO,17.541666666666668,4,11,2004,NA
Toronto,NO,9.208333333333334,5,11,2004,NA
Toronto,NO,11.583333333333334,6,11,2004,NA
Toronto,NO,9.916666666666666,7,11,2004,NA
Toronto,NO,21.583333333333332,8,11,2004,NA
Toronto,NO,14.25,9,11,2004,NA
Toronto,NO,8.458333333333334,10,11,2004,NA
Toronto,NO,16.875,11,11,2004,NA
Toronto,NO,31.75,12,11,2004,NA
Toronto,NO,34.833333333333336,13,11,2004,NA
Toronto,NO,39.041666666666664,14,11,2004,NA
Toronto,NO,79.45833333333333,15,11,2004,NA
Toronto,NO,92.66666666666667,16,11,2004,NA
Toronto,NO,36.333333333333336,17,11,2004,NA
Toronto,NO,71.04166666666667,18,11,2004,NA
Toronto,NO,11.541666666666666,19,11,2004,NA
Toronto,NO,3.8333333333333335,20,11,2004,NA
Toronto,NO,20.791666666666668,21,11,2004,NA
Toronto,NO,52.75,22,11,2004,NA
Toronto,NO,36.458333333333336,23,11,2004,NA
Toronto,NO,14.333333333333334,24,11,2004,NA
Toronto,NO,14.583333333333334,25,11,2004,NA
Toronto,NO,43.541666666666664,26,11,2004,NA
Toronto,NO,3.0833333333333335,27,11,2004,NA
Toronto,NO,4.541666666666667,28,11,2004,NA
Toronto,NO,19.541666666666668,29,11,2004,NA
Toronto,NO,55.791666666666664,30,11,2004,NA
Toronto,NO,12.291666666666666,1,12,2004,NA
Toronto,NO,25.458333333333332,2,12,2004,NA
Toronto,NO,19.166666666666668,3,12,2004,NA
Toronto,NO,10.291666666666666,4,12,2004,NA
Toronto,NO,7.291666666666667,5,12,2004,NA
Toronto,NO,3.1666666666666665,6,12,2004,NA
Toronto,NO,4.166666666666667,7,12,2004,NA
Toronto,NO,38.375,8,12,2004,NA
Toronto,NO,24.625,9,12,2004,NA
Toronto,NO,7.291666666666667,10,12,2004,NA
Toronto,NO,15,11,12,2004,NA
Toronto,NO,6.333333333333333,12,12,2004,NA
Toronto,NO,19.708333333333332,13,12,2004,NA
Toronto,NO,20.083333333333332,14,12,2004,NA
Toronto,NO,14.333333333333334,15,12,2004,NA
Toronto,NO,10.458333333333334,16,12,2004,NA
Toronto,NO,30.791666666666668,17,12,2004,NA
Toronto,NO,15.25,18,12,2004,NA
Toronto,NO,9.208333333333334,19,12,2004,NA
Toronto,NO,22.625,20,12,2004,NA
Toronto,NO,41.208333333333336,21,12,2004,NA
Toronto,NO,41.791666666666664,22,12,2004,NA
Toronto,NO,12.708333333333334,23,12,2004,NA
Toronto,NO,12.75,24,12,2004,NA
Toronto,NO,7.083333333333333,25,12,2004,NA
Toronto,NO,4.208333333333333,26,12,2004,NA
Toronto,NO,20.416666666666668,27,12,2004,NA
Toronto,NO,21.625,28,12,2004,NA
Toronto,NO,54.708333333333336,29,12,2004,NA
Toronto,NO,14.5,30,12,2004,NA
Toronto,NO,5.875,31,12,2004,NA
Toronto,NO2,12.041666666666666,1,1,2004,NA
Toronto,NO2,19.416666666666668,2,1,2004,NA
Toronto,NO2,18.166666666666668,3,1,2004,NA
Toronto,NO2,9.541666666666666,4,1,2004,NA
Toronto,NO2,17.166666666666668,5,1,2004,NA
Toronto,NO2,17.875,6,1,2004,NA
Toronto,NO2,18.875,7,1,2004,NA
Toronto,NO2,33.541666666666664,8,1,2004,NA
Toronto,NO2,21.625,9,1,2004,NA
Toronto,NO2,33.291666666666664,10,1,2004,NA
Toronto,NO2,23.666666666666668,11,1,2004,NA
Toronto,NO2,30.916666666666668,12,1,2004,NA
Toronto,NO2,19.75,13,1,2004,NA
Toronto,NO2,20.75,14,1,2004,NA
Toronto,NO2,22.5,15,1,2004,NA
Toronto,NO2,28.75,16,1,2004,NA
Toronto,NO2,35.791666666666664,17,1,2004,NA
Toronto,NO2,18.625,18,1,2004,NA
Toronto,NO2,21.541666666666668,19,1,2004,NA
Toronto,NO2,25.291666666666668,20,1,2004,NA
Toronto,NO2,37.375,21,1,2004,NA
Toronto,NO2,19.416666666666668,22,1,2004,NA
Toronto,NO2,25.791666666666668,23,1,2004,NA
Toronto,NO2,23.791666666666668,24,1,2004,NA
Toronto,NO2,38.291666666666664,25,1,2004,NA
Toronto,NO2,16.875,26,1,2004,NA
Toronto,NO2,19.083333333333332,27,1,2004,NA
Toronto,NO2,25.041666666666668,28,1,2004,NA
Toronto,NO2,22.5,29,1,2004,NA
Toronto,NO2,23.833333333333332,30,1,2004,NA
Toronto,NO2,22.75,31,1,2004,NA
Toronto,NO2,30,1,2,2004,NA
Toronto,NO2,24.333333333333332,2,2,2004,NA
Toronto,NO2,22.916666666666668,3,2,2004,NA
Toronto,NO2,16.958333333333332,4,2,2004,NA
Toronto,NO2,30.125,5,2,2004,NA
Toronto,NO2,17.458333333333332,6,2,2004,NA
Toronto,NO2,15.958333333333334,7,2,2004,NA
Toronto,NO2,22.833333333333332,8,2,2004,NA
Toronto,NO2,21.875,9,2,2004,NA
Toronto,NO2,22.5,10,2,2004,NA
Toronto,NO2,25.833333333333332,11,2,2004,NA
Toronto,NO2,36.458333333333336,12,2,2004,NA
Toronto,NO2,21,13,2,2004,NA
Toronto,NO2,21.958333333333332,14,2,2004,NA
Toronto,NO2,25.458333333333332,15,2,2004,NA
Toronto,NO2,40.041666666666664,16,2,2004,NA
Toronto,NO2,32.333333333333336,17,2,2004,NA
Toronto,NO2,38.541666666666664,18,2,2004,NA
Toronto,NO2,41.958333333333336,19,2,2004,NA
Toronto,NO2,20.75,20,2,2004,NA
Toronto,NO2,18.125,21,2,2004,NA
Toronto,NO2,21.25,22,2,2004,NA
Toronto,NO2,22.666666666666668,23,2,2004,NA
Toronto,NO2,26.833333333333332,24,2,2004,NA
Toronto,NO2,35.833333333333336,25,2,2004,NA
Toronto,NO2,34.5,26,2,2004,NA
Toronto,NO2,51.25,27,2,2004,NA
Toronto,NO2,45.333333333333336,28,2,2004,NA
Toronto,NO2,45.666666666666664,29,2,2004,NA
Toronto,NO2,42.75,1,3,2004,NA
Toronto,NO2,21.375,2,3,2004,NA
Toronto,NO2,33.208333333333336,3,3,2004,NA
Toronto,NO2,30.208333333333332,4,3,2004,NA
Toronto,NO2,19.333333333333332,5,3,2004,NA
Toronto,NO2,14.333333333333334,6,3,2004,NA
Toronto,NO2,9.416666666666666,7,3,2004,NA
Toronto,NO2,25.583333333333332,8,3,2004,NA
Toronto,NO2,32.583333333333336,9,3,2004,NA
Toronto,NO2,26.333333333333332,10,3,2004,NA
Toronto,NO2,26.291666666666668,11,3,2004,NA
Toronto,NO2,13.333333333333334,12,3,2004,NA
Toronto,NO2,16.375,13,3,2004,NA
Toronto,NO2,13.166666666666666,14,3,2004,NA
Toronto,NO2,16,15,3,2004,NA
Toronto,NO2,11.125,16,3,2004,NA
Toronto,NO2,13.708333333333334,17,3,2004,NA
Toronto,NO2,35.791666666666664,18,3,2004,NA
Toronto,NO2,37.083333333333336,19,3,2004,NA
Toronto,NO2,24.291666666666668,20,3,2004,NA
Toronto,NO2,9.166666666666666,21,3,2004,NA
Toronto,NO2,16.625,22,3,2004,NA
Toronto,NO2,25.375,23,3,2004,NA
Toronto,NO2,20.208333333333332,24,3,2004,NA
Toronto,NO2,33.416666666666664,25,3,2004,NA
Toronto,NO2,29.041666666666668,26,3,2004,NA
Toronto,NO2,14.25,27,3,2004,NA
Toronto,NO2,5.541666666666667,28,3,2004,NA
Toronto,NO2,19.583333333333332,29,3,2004,NA
Toronto,NO2,26.666666666666668,30,3,2004,NA
Toronto,NO2,24.25,31,3,2004,NA
Toronto,NO2,17.791666666666668,1,4,2004,NA
Toronto,NO2,20.125,2,4,2004,NA
Toronto,NO2,16.708333333333332,3,4,2004,NA
Toronto,NO2,8.041666666666666,4,4,2004,NA
Toronto,NO2,16.375,5,4,2004,NA
Toronto,NO2,31.166666666666668,6,4,2004,NA
Toronto,NO2,31.208333333333332,7,4,2004,NA
Toronto,NO2,29.125,8,4,2004,NA
Toronto,NO2,16.041666666666668,9,4,2004,NA
Toronto,NO2,13.083333333333334,10,4,2004,NA
Toronto,NO2,13.583333333333334,11,4,2004,NA
Toronto,NO2,16.708333333333332,12,4,2004,NA
Toronto,NO2,16.208333333333332,13,4,2004,NA
Toronto,NO2,18.125,14,4,2004,NA
Toronto,NO2,24.041666666666668,15,4,2004,NA
Toronto,NO2,0,16,4,2004,NA
Toronto,NO2,0,17,4,2004,NA
Toronto,NO2,0,18,4,2004,NA
Toronto,NO2,0,19,4,2004,NA
Toronto,NO2,2.9166666666666665,20,4,2004,NA
Toronto,NO2,14.5,21,4,2004,NA
Toronto,NO2,15.916666666666666,22,4,2004,NA
Toronto,NO2,13.958333333333334,23,4,2004,NA
Toronto,NO2,15.958333333333334,24,4,2004,NA
Toronto,NO2,6.375,25,4,2004,NA
Toronto,NO2,22.583333333333332,26,4,2004,NA
Toronto,NO2,16,27,4,2004,NA
Toronto,NO2,19.75,28,4,2004,NA
Toronto,NO2,21.916666666666668,29,4,2004,NA
Toronto,NO2,31.166666666666668,30,4,2004,NA
Toronto,NO2,12.291666666666666,1,5,2004,May
Toronto,NO2,10.833333333333334,2,5,2004,May
Toronto,NO2,15.333333333333334,3,5,2004,May
Toronto,NO2,19.458333333333332,4,5,2004,May
Toronto,NO2,21.708333333333332,5,5,2004,May
Toronto,NO2,30,6,5,2004,May
Toronto,NO2,16.541666666666668,7,5,2004,May
Toronto,NO2,10.291666666666666,8,5,2004,May
Toronto,NO2,13.375,9,5,2004,May
Toronto,NO2,21.291666666666668,10,5,2004,May
Toronto,NO2,27.708333333333332,11,5,2004,May
Toronto,NO2,28.125,12,5,2004,May
Toronto,NO2,25.666666666666668,13,5,2004,May
Toronto,NO2,16.666666666666668,14,5,2004,May
Toronto,NO2,9.875,15,5,2004,May
Toronto,NO2,11.291666666666666,16,5,2004,May
Toronto,NO2,16.5,17,5,2004,May
Toronto,NO2,21.125,18,5,2004,May
Toronto,NO2,11.791666666666666,19,5,2004,May
Toronto,NO2,21.25,20,5,2004,May
Toronto,NO2,12.5,21,5,2004,May
Toronto,NO2,9.041666666666666,22,5,2004,May
Toronto,NO2,6,23,5,2004,May
Toronto,NO2,7.25,24,5,2004,May
Toronto,NO2,9.208333333333334,25,5,2004,May
Toronto,NO2,23.708333333333332,26,5,2004,May
Toronto,NO2,15.333333333333334,27,5,2004,May
Toronto,NO2,16.083333333333332,28,5,2004,May
Toronto,NO2,17.583333333333332,29,5,2004,May
Toronto,NO2,13.166666666666666,30,5,2004,May
Toronto,NO2,6.166666666666667,31,5,2004,May
Toronto,NO2,25.625,1,6,2004,NA
Toronto,NO2,16.541666666666668,2,6,2004,NA
Toronto,NO2,18.666666666666668,3,6,2004,NA
Toronto,NO2,11.708333333333334,4,6,2004,NA
Toronto,NO2,14.916666666666666,5,6,2004,NA
Toronto,NO2,12.625,6,6,2004,NA
Toronto,NO2,27.333333333333332,7,6,2004,NA
Toronto,NO2,21.458333333333332,8,6,2004,NA
Toronto,NO2,22.625,9,6,2004,NA
Toronto,NO2,10.666666666666666,10,6,2004,NA
Toronto,NO2,16.458333333333332,11,6,2004,NA
Toronto,NO2,13.916666666666666,12,6,2004,NA
Toronto,NO2,6.958333333333333,13,6,2004,NA
Toronto,NO2,12.416666666666666,14,6,2004,NA
Toronto,NO2,23.458333333333332,15,6,2004,NA
Toronto,NO2,12.125,16,6,2004,NA
Toronto,NO2,6.416666666666667,17,6,2004,NA
Toronto,NO2,12.958333333333334,18,6,2004,NA
Toronto,NO2,10.416666666666666,19,6,2004,NA
Toronto,NO2,9.5,20,6,2004,NA
Toronto,NO2,20.916666666666668,21,6,2004,NA
Toronto,NO2,15.916666666666666,22,6,2004,NA
Toronto,NO2,16.625,23,6,2004,NA
Toronto,NO2,14.875,24,6,2004,NA
Toronto,NO2,15.625,25,6,2004,NA
Toronto,NO2,19.791666666666668,26,6,2004,NA
Toronto,NO2,13.875,27,6,2004,NA
Toronto,NO2,24.791666666666668,28,6,2004,NA
Toronto,NO2,22.5,29,6,2004,NA
Toronto,NO2,19.083333333333332,30,6,2004,NA
Toronto,NO2,17.958333333333332,1,7,2004,NA
Toronto,NO2,14.541666666666666,2,7,2004,NA
Toronto,NO2,7.25,3,7,2004,NA
Toronto,NO2,5.583333333333333,4,7,2004,NA
Toronto,NO2,11.125,5,7,2004,NA
Toronto,NO2,6.625,6,7,2004,NA
Toronto,NO2,16,7,7,2004,NA
Toronto,NO2,18.375,8,7,2004,NA
Toronto,NO2,16.416666666666668,9,7,2004,NA
Toronto,NO2,16.541666666666668,10,7,2004,NA
Toronto,NO2,7.416666666666667,11,7,2004,NA
Toronto,NO2,8.916666666666666,12,7,2004,NA
Toronto,NO2,8.958333333333334,13,7,2004,NA
Toronto,NO2,19.791666666666668,14,7,2004,NA
Toronto,NO2,8.791666666666666,15,7,2004,NA
Toronto,NO2,16.458333333333332,16,7,2004,NA
Toronto,NO2,11.083333333333334,17,7,2004,NA
Toronto,NO2,8.166666666666666,18,7,2004,NA
Toronto,NO2,24.166666666666668,19,7,2004,NA
Toronto,NO2,36.833333333333336,20,7,2004,NA
Toronto,NO2,22.875,21,7,2004,NA
Toronto,NO2,15,22,7,2004,NA
Toronto,NO2,11.916666666666666,23,7,2004,NA
Toronto,NO2,9.625,24,7,2004,NA
Toronto,NO2,13.041666666666666,25,7,2004,NA
Toronto,NO2,18.666666666666668,26,7,2004,NA
Toronto,NO2,14.25,27,7,2004,NA
Toronto,NO2,23.458333333333332,28,7,2004,NA
Toronto,NO2,22.625,29,7,2004,NA
Toronto,NO2,16.75,30,7,2004,NA
Toronto,NO2,17,31,7,2004,NA
Toronto,NO2,12,1,8,2004,NA
Toronto,NO2,16.791666666666668,2,8,2004,NA
Toronto,NO2,13.833333333333334,3,8,2004,NA
Toronto,NO2,20.166666666666668,4,8,2004,NA
Toronto,NO2,15.958333333333334,5,8,2004,NA
Toronto,NO2,17.541666666666668,6,8,2004,NA
Toronto,NO2,18.416666666666668,7,8,2004,NA
Toronto,NO2,18.708333333333332,8,8,2004,NA
Toronto,NO2,23.458333333333332,9,8,2004,NA
Toronto,NO2,13.625,10,8,2004,NA
Toronto,NO2,15.041666666666666,11,8,2004,NA
Toronto,NO2,21.25,12,8,2004,NA
Toronto,NO2,30.958333333333332,13,8,2004,NA
Toronto,NO2,21.166666666666668,14,8,2004,NA
Toronto,NO2,17.541666666666668,15,8,2004,NA
Toronto,NO2,21.625,16,8,2004,NA
Toronto,NO2,24.416666666666668,17,8,2004,NA
Toronto,NO2,14.333333333333334,18,8,2004,NA
Toronto,NO2,16.583333333333332,19,8,2004,NA
Toronto,NO2,27.125,20,8,2004,NA
Toronto,NO2,15.833333333333334,21,8,2004,NA
Toronto,NO2,13.708333333333334,22,8,2004,NA
Toronto,NO2,18.291666666666668,23,8,2004,NA
Toronto,NO2,6.625,24,8,2004,NA
Toronto,NO2,9.666666666666666,25,8,2004,NA
Toronto,NO2,14.916666666666666,26,8,2004,NA
Toronto,NO2,17.708333333333332,27,8,2004,NA
Toronto,NO2,14.541666666666666,28,8,2004,NA
Toronto,NO2,11.5,29,8,2004,NA
Toronto,NO2,14.916666666666666,30,8,2004,NA
Toronto,NO2,23.375,31,8,2004,NA
Toronto,NO2,15.916666666666666,1,9,2004,NA
Toronto,NO2,7.875,2,9,2004,NA
Toronto,NO2,26.833333333333332,3,9,2004,NA
Toronto,NO2,18.5,4,9,2004,NA
Toronto,NO2,4.75,5,9,2004,NA
Toronto,NO2,3.6666666666666665,6,9,2004,NA
Toronto,NO2,16.333333333333332,7,9,2004,NA
Toronto,NO2,11.208333333333334,8,9,2004,NA
Toronto,NO2,12.5,9,9,2004,NA
Toronto,NO2,19.5,10,9,2004,NA
Toronto,NO2,19.041666666666668,11,9,2004,NA
Toronto,NO2,21.25,12,9,2004,NA
Toronto,NO2,6.958333333333333,13,9,2004,NA
Toronto,NO2,9.583333333333334,14,9,2004,NA
Toronto,NO2,11.666666666666666,15,9,2004,NA
Toronto,NO2,13.625,16,9,2004,NA
Toronto,NO2,18.458333333333332,17,9,2004,NA
Toronto,NO2,13.083333333333334,18,9,2004,NA
Toronto,NO2,18.041666666666668,19,9,2004,NA
Toronto,NO2,30.916666666666668,20,9,2004,NA
Toronto,NO2,39.208333333333336,21,9,2004,NA
Toronto,NO2,41.208333333333336,22,9,2004,NA
Toronto,NO2,36.041666666666664,23,9,2004,NA
Toronto,NO2,23.208333333333332,24,9,2004,NA
Toronto,NO2,22.333333333333332,25,9,2004,NA
Toronto,NO2,16.458333333333332,26,9,2004,NA
Toronto,NO2,24.166666666666668,27,9,2004,NA
Toronto,NO2,21.625,28,9,2004,NA
Toronto,NO2,17.041666666666668,29,9,2004,NA
Toronto,NO2,28.958333333333332,30,9,2004,NA
Toronto,NO2,23.208333333333332,1,10,2004,NA
Toronto,NO2,14.583333333333334,2,10,2004,NA
Toronto,NO2,17.25,3,10,2004,NA
Toronto,NO2,17.166666666666668,4,10,2004,NA
Toronto,NO2,24.083333333333332,5,10,2004,NA
Toronto,NO2,29.666666666666668,6,10,2004,NA
Toronto,NO2,40.541666666666664,7,10,2004,NA
Toronto,NO2,25.041666666666668,8,10,2004,NA
Toronto,NO2,9.166666666666666,9,10,2004,NA
Toronto,NO2,9.458333333333334,10,10,2004,NA
Toronto,NO2,13.25,11,10,2004,NA
Toronto,NO2,24.958333333333332,12,10,2004,NA
Toronto,NO2,20.083333333333332,13,10,2004,NA
Toronto,NO2,19.166666666666668,14,10,2004,NA
Toronto,NO2,14.458333333333334,15,10,2004,NA
Toronto,NO2,11.416666666666666,16,10,2004,NA
Toronto,NO2,8.708333333333334,17,10,2004,NA
Toronto,NO2,22.791666666666668,18,10,2004,NA
Toronto,NO2,10.625,19,10,2004,NA
Toronto,NO2,12.833333333333334,20,10,2004,NA
Toronto,NO2,14,21,10,2004,NA
Toronto,NO2,11.541666666666666,22,10,2004,NA
Toronto,NO2,7.541666666666667,23,10,2004,NA
Toronto,NO2,9.833333333333334,24,10,2004,NA
Toronto,NO2,16.833333333333332,25,10,2004,NA
Toronto,NO2,31.833333333333332,26,10,2004,NA
Toronto,NO2,20.5,27,10,2004,NA
Toronto,NO2,16.125,28,10,2004,NA
Toronto,NO2,14.875,29,10,2004,NA
Toronto,NO2,12.875,30,10,2004,NA
Toronto,NO2,7.208333333333333,31,10,2004,NA
Toronto,NO2,18.375,1,11,2004,NA
Toronto,NO2,14.375,2,11,2004,NA
Toronto,NO2,19,3,11,2004,NA
Toronto,NO2,15.375,4,11,2004,NA
Toronto,NO2,15.291666666666666,5,11,2004,NA
Toronto,NO2,18.416666666666668,6,11,2004,NA
Toronto,NO2,15.583333333333334,7,11,2004,NA
Toronto,NO2,21.083333333333332,8,11,2004,NA
Toronto,NO2,22.625,9,11,2004,NA
Toronto,NO2,21.541666666666668,10,11,2004,NA
Toronto,NO2,23.208333333333332,11,11,2004,NA
Toronto,NO2,24.875,12,11,2004,NA
Toronto,NO2,22.458333333333332,13,11,2004,NA
Toronto,NO2,30.375,14,11,2004,NA
Toronto,NO2,41.625,15,11,2004,NA
Toronto,NO2,40.958333333333336,16,11,2004,NA
Toronto,NO2,24.291666666666668,17,11,2004,NA
Toronto,NO2,24.625,18,11,2004,NA
Toronto,NO2,15.875,19,11,2004,NA
Toronto,NO2,10.625,20,11,2004,NA
Toronto,NO2,18.5,21,11,2004,NA
Toronto,NO2,28.708333333333332,22,11,2004,NA
Toronto,NO2,26.25,23,11,2004,NA
Toronto,NO2,20.875,24,11,2004,NA
Toronto,NO2,17.916666666666668,25,11,2004,NA
Toronto,NO2,27.416666666666668,26,11,2004,NA
Toronto,NO2,11.791666666666666,27,11,2004,NA
Toronto,NO2,8.083333333333334,28,11,2004,NA
Toronto,NO2,22.708333333333332,29,11,2004,NA
Toronto,NO2,30.416666666666668,30,11,2004,NA
Toronto,NO2,17.041666666666668,1,12,2004,NA
Toronto,NO2,23.958333333333332,2,12,2004,NA
Toronto,NO2,23.083333333333332,3,12,2004,NA
Toronto,NO2,20.291666666666668,4,12,2004,NA
Toronto,NO2,14.375,5,12,2004,NA
Toronto,NO2,16.291666666666668,6,12,2004,NA
Toronto,NO2,14.916666666666666,7,12,2004,NA
Toronto,NO2,17.833333333333332,8,12,2004,NA
Toronto,NO2,17.708333333333332,9,12,2004,NA
Toronto,NO2,17.208333333333332,10,12,2004,NA
Toronto,NO2,16.25,11,12,2004,NA
Toronto,NO2,13.958333333333334,12,12,2004,NA
Toronto,NO2,15.541666666666666,13,12,2004,NA
Toronto,NO2,22.416666666666668,14,12,2004,NA
Toronto,NO2,27.375,15,12,2004,NA
Toronto,NO2,22.541666666666668,16,12,2004,NA
Toronto,NO2,22.625,17,12,2004,NA
Toronto,NO2,22.666666666666668,18,12,2004,NA
Toronto,NO2,10.666666666666666,19,12,2004,NA
Toronto,NO2,25.541666666666668,20,12,2004,NA
Toronto,NO2,23.375,21,12,2004,NA
Toronto,NO2,26.416666666666668,22,12,2004,NA
Toronto,NO2,18.041666666666668,23,12,2004,NA
Toronto,NO2,25.375,24,12,2004,NA
Toronto,NO2,23.791666666666668,25,12,2004,NA
Toronto,NO2,13.625,26,12,2004,NA
Toronto,NO2,27.416666666666668,27,12,2004,NA
Toronto,NO2,34.25,28,12,2004,NA
Toronto,NO2,31.583333333333332,29,12,2004,NA
Toronto,NO2,18.625,30,12,2004,NA
Toronto,NO2,17.041666666666668,31,12,2004,NA
Toronto,O3,17.958333333333332,1,1,2004,NA
Toronto,O3,7.416666666666667,2,1,2004,NA
Toronto,O3,10.458333333333334,3,1,2004,NA
Toronto,O3,18.75,4,1,2004,NA
Toronto,O3,13.333333333333334,5,1,2004,NA
Toronto,O3,19.833333333333332,6,1,2004,NA
Toronto,O3,19.291666666666668,7,1,2004,NA
Toronto,O3,8.916666666666666,8,1,2004,NA
Toronto,O3,16.625,9,1,2004,NA
Toronto,O3,9.333333333333334,10,1,2004,NA
Toronto,O3,10.541666666666666,11,1,2004,NA
Toronto,O3,3.3333333333333335,12,1,2004,NA
Toronto,O3,14.541666666666666,13,1,2004,NA
Toronto,O3,15.666666666666666,14,1,2004,NA
Toronto,O3,16.291666666666668,15,1,2004,NA
Toronto,O3,14.5,16,1,2004,NA
Toronto,O3,9.083333333333334,17,1,2004,NA
Toronto,O3,15.875,18,1,2004,NA
Toronto,O3,17.791666666666668,19,1,2004,NA
Toronto,O3,16.041666666666668,20,1,2004,NA
Toronto,O3,10.583333333333334,21,1,2004,NA
Toronto,O3,15.541666666666666,22,1,2004,NA
Toronto,O3,14.166666666666666,23,1,2004,NA
Toronto,O3,18,24,1,2004,NA
Toronto,O3,10.625,25,1,2004,NA
Toronto,O3,23.791666666666668,26,1,2004,NA
Toronto,O3,19,27,1,2004,NA
Toronto,O3,13.625,28,1,2004,NA
Toronto,O3,16.958333333333332,29,1,2004,NA
Toronto,O3,15.958333333333334,30,1,2004,NA
Toronto,O3,16.791666666666668,31,1,2004,NA
Toronto,O3,13.416666666666666,1,2,2004,NA
Toronto,O3,18.625,2,2,2004,NA
Toronto,O3,13,3,2,2004,NA
Toronto,O3,23.833333333333332,4,2,2004,NA
Toronto,O3,18.041666666666668,5,2,2004,NA
Toronto,O3,18.708333333333332,6,2,2004,NA
Toronto,O3,25.125,7,2,2004,NA
Toronto,O3,23.875,8,2,2004,NA
Toronto,O3,19.791666666666668,9,2,2004,NA
Toronto,O3,22.083333333333332,10,2,2004,NA
Toronto,O3,19.625,11,2,2004,NA
Toronto,O3,6.875,12,2,2004,NA
Toronto,O3,21.541666666666668,13,2,2004,NA
Toronto,O3,21.916666666666668,14,2,2004,NA
