*DESCRIPTION
*MEANS REPORT
************DESCRIPTION************
"File generated on","2021-06-23"
"",""
"NAPS Means Datafile",""
"",""
"Units:",""
"SO2 NO2 O3 NO and NOx are ppb",""
"CO is ppm",""
"PM10 and PM2.5 are in ug/m3",""
"",""
"Reporting criteria:",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
************MEANS REPORT************
"NAPS ID","City","Location","Latitude","Longitude","Elevation","Classification","Pollutant","January","February","March","April","May","June","July","August","September","October","November","December","Average","StdDeviation","%Complete","","","","","","","","","","","",""
"060513","Hamilton","Vickers Rd. & East 18th. St.","43.22942","-79.86278","212","PE,LU,P6,R","PM2.5","8","7","8","8","9","8","7","6","6","5","8","8","7","5","100","","","","","","","","","","","",""
"060513","Hamilton","Vickers Rd. & East 18th. St.","43.22942","-79.86278","212","PE,LU,P6,R","SO2","0.8","0.7","1.7","3.9","3.4","3.5","3","1.4","1.5","0.7","0.7","0.1","1.8","4.5","99","","","","","","","","","","","",""
"060515","Hamilton","Main St. & Hwy 403","43.25744","-79.90775","99","PE,LU,P5,R","NO","8","5","6","6","5","14","1","1","3","7","13","3","6","16","100","","","","","","","","","","","",""
"060515","Hamilton","Main St. & Hwy 403","43.25744","-79.90775","99","PE,LU,P5,R","NO2","12","12","15","14","14","11","8","9","11","11","14","11","12","8","100","","","","","","","","","","","",""
"060515","Hamilton","Main St. & Hwy 403","43.25744","-79.90775","99","PE,LU,P5,R","NOX","20","17","21","20","20","25","9","10","14","18","27","15","18","22","100","","","","","","","","","","","",""
"060515","Hamilton","Main St. & Hwy 403","43.25744","-79.90775","99","PE,LU,P5,R","O3","22","26","24","28","29","29","29","27","21","19","17","22","24","14","100","","","","","","","","","","","",""
"060515","Hamilton","Main St. & Hwy 403","43.25744","-79.90775","99","PE,LU,P5,R","PM2.5","10","8","9","8","10","7","8","7","6","6","9","8","8","6","99","","","","","","","","","","","",""
"060610","Sudbury","155 Elm Street","46.49194","-81.00311","271","PS,LU,P3,R","NO","5","8","6","3","1","1","1","1","2","3","4","4","3","9","99","","","","","","","","","","","",""
"060610","Sudbury","155 Elm Street","46.49194","-81.00311","271","PS,LU,P3,R","NO2","11","13","11","8","5","4","3","4","4","5","8","9","7","8","99","","","","","","","","","","","",""
"060610","Sudbury","155 Elm Street","46.49194","-81.00311","271","PS,LU,P3,R","NOX","16","20","17","11","6","5","4","5","6","8","12","13","10","16","99","","","","","","","","","","","",""
"060610","Sudbury","155 Elm Street","46.49194","-81.00311","271","PS,LU,P3,R","O3","22","25","27","31","32","28","26","26","23","22","20","24","26","11","99","","","","","","","","","","","",""
"060610","Sudbury","155 Elm Street","46.49194","-81.00311","271","PS,LU,P3,R","PM2.5","6","5","6","6","6","5","5","5","4","4","6","5","5","4","99","","","","","","","","","","","",""
"060610","Sudbury","155 Elm Street","46.49194","-81.00311","271","PS,LU,P3,R","SO2","1.7","1.8","2","1.8","2.5","2.6","2.4","2.7","2.6","0.6","1.7","2.5","2.1","8.4","99","","","","","","","","","","","",""
"060709","Sault Ste Marie","443 Northern Ave., Sault College","46.53319","-84.30992","252","PS,MU,P3,C","NO","2","2","1","1","1","1","1","1","1","1","1","2","1","2","99","","","","","","","","","","","",""
"060709","Sault Ste Marie","443 Northern Ave., Sault College","46.53319","-84.30992","252","PS,MU,P3,C","NO2","7","5","4","4","3","3","3","3","3","3","5","7","4","4","99","","","","","","","","","","","",""
"060709","Sault Ste Marie","443 Northern Ave., Sault College","46.53319","-84.30992","252","PS,MU,P3,C","NOX","9","7","6","5","4","4","3","3","3","4","7","9","5","5","99","","","","","","","","","","","",""
"060709","Sault Ste Marie","443 Northern Ave., Sault College","46.53319","-84.30992","252","PS,MU,P3,C","O3","26","31","34","35","31","28","26","25","22","21","23","26","27","10","99","","","","","","","","","","","",""
"060709","Sault Ste Marie","443 Northern Ave., Sault College","46.53319","-84.30992","252","PS,MU,P3,C","PM2.5","6","4","5","5","5","5","5","5","4","3","6","5","5","4","99","","","","","","","","","","","",""
"060709","Sault Ste Marie","443 Northern Ave., Sault College","46.53319","-84.30992","252","PS,MU,P3,C","SO2","0.9","0.6","0.4","0.4","0.6","0.8","0.5","0.4","0.4","0.3","0.7","2","0.7","2.5","99","","","","","","","","","","","",""
"060809","Thunder Bay","421 James Street South","48.37939","-89.29017","207","PE,LU,P3,R","NO","5","6","7","6","2","1","1","2","2","2","6","5","4","7","97","","","","","","","","","","","",""
"060809","Thunder Bay","421 James Street South","48.37939","-89.29017","207","PE,LU,P3,R","NO2","9","11","13","8","7","4","4","5","4","5","9","8","7","6","97","","","","","","","","","","","",""
"060809","Thunder Bay","421 James Street South","48.37939","-89.29017","207","PE,LU,P3,R","NOX","14","17","20","14","9","5","5","7","6","6","15","13","11","12","97","","","","","","","","","","","",""
"060809","Thunder Bay","421 James Street South","48.37939","-89.29017","207","PE,LU,P3,R","O3","25","27","26","32","30","25","22","19","15","18","17","24","23","11","97","","","","","","","","","","","",""
"060809","Thunder Bay","421 James Street South","48.37939","-89.29017","207","PE,LU,P3,R","PM2.5","5","6","6","6","3","4","5","5","3","4","6","4","5","3","98","","","","","","","","","","","",""
"060904","London","42 St. Julien Street","42.97446","-81.20086","244","PE,LU,P4,R","NO","2","1","1","1","1","1","1","1","1","2","2","1","1","4","98","","","","","","","","","","","",""
"060904","London","42 St. Julien Street","42.97446","-81.20086","244","PE,LU,P4,R","NO2","9","6","6","5","5","5","4","4","3","4","7","7","5","5","98","","","","","","","","","","","",""
"060904","London","42 St. Julien Street","42.97446","-81.20086","244","PE,LU,P4,R","NOX","10","7","7","6","6","5","5","5","4","6","9","8","7","7","98","","","","","","","","","","","",""
"060904","London","42 St. Julien Street","42.97446","-81.20086","244","PE,LU,P4,R","O3","24","30","31","34","35","34","31","27","25","22","21","24","28","14","99","","","","","","","","","","","",""
"060904","London","42 St. Julien Street","42.97446","-81.20086","244","PE,LU,P4,R","PM2.5","9","7","8","7","8","7","7","7","6","6","8","8","7","5","98","","","","","","","","","","","",""
"061009","Sarnia","700 Christina St. N.","42.990263","-82.395341","182","PE,MU,P4,R","NO","","","","1","2","2","2","1","1","2","3","2","","","73","","","","","","","","","","","",""
"061009","Sarnia","700 Christina St. N.","42.990263","-82.395341","182","PE,MU,P4,R","NO2","","","","7","7","6","6","6","7","7","10","10","","","73","","","","","","","","","","","",""
"061009","Sarnia","700 Christina St. N.","42.990263","-82.395341","182","PE,MU,P4,R","NOX","","","","9","9","8","8","7","8","9","13","12","","","73","","","","","","","","","","","",""
"061009","Sarnia","700 Christina St. N.","42.990263","-82.395341","182","PE,MU,P4,R","O3","","","","34","35","35","32","31","27","24","21","21","","","73","","","","","","","","","","","",""
"061009","Sarnia","700 Christina St. N.","42.990263","-82.395341","182","PE,MU,P4,R","PM2.5","","","","7","7","6","7","6","6","5","9","9","","","73","","","","","","","","","","","",""
"061009","Sarnia","700 Christina St. N.","42.990263","-82.395341","182","PE,MU,P4,R","SO2","","","","0.6","1.7","1.3","2.3","1.3","1.1","2","2.4","1.9","","","73","","","","","","","","","","","",""
"061104","Peterborough","10 Hospital Drive","44.30183333","-78.34638611","236","PE,MU,P4,R","NO","3","1","1","1","1","1","1","1","1","1","4","2","1","4","98","","","","","","","","","","","",""
"061104","Peterborough","10 Hospital Drive","44.30183333","-78.34638611","236","PE,MU,P4,R","NO2","9","4","6","4","3","3","3","3","4","4","7","6","5","5","98","","","","","","","","","","","",""
"061104","Peterborough","10 Hospital Drive","44.30183333","-78.34638611","236","PE,MU,P4,R","NOX","11","5","6","5","5","3","3","4","5","5","11","8","6","7","98","","","","","","","","","","","",""
"061104","Peterborough","10 Hospital Drive","44.30183333","-78.34638611","236","PE,MU,P4,R","O3","25","31","32","37","37","34","33","31","27","22","20","26","30","12","98","","","","","","","","","","","",""
"061104","Peterborough","10 Hospital Drive","44.30183333","-78.34638611","236","PE,MU,P4,R","PM2.5","8","6","7","5","6","5","5","5","4","4","7","6","6","5","97","","","","","","","","","","","",""
"061201","Cornwall","Bedford & Third St.","45.0179806","-74.7353139","59","PE,MU,P3,R","NO","4","2","3","1","1","2","1","1","2","3","3","1","2","6","99","","","","","","","","","","","",""
"061201","Cornwall","Bedford & Third St.","45.0179806","-74.7353139","59","PE,MU,P3,R","NO2","10","7","8","5","4","3","3","3","4","5","8","7","6","6","99","","","","","","","","","","","",""
"061201","Cornwall","Bedford & Third St.","45.0179806","-74.7353139","59","PE,MU,P3,R","NOX","14","9","11","7","5","5","4","4","6","7","11","9","8","11","99","","","","","","","","","","","",""
"061201","Cornwall","Bedford & Third St.","45.0179806","-74.7353139","59","PE,MU,P3,R","O3","25","30","30","35","35","30","27","28","23","19","18","25","27","12","99","","","","","","","","","","","",""
"061201","Cornwall","Bedford & Third St.","45.0179806","-74.7353139","59","PE,MU,P3,R","PM2.5","9","6","7","6","6","6","6","6","6","5","8","6","6","5","99","","","","","","","","","","","",""
"061302","St. Catharines","62 Argyle Crescent/ Pump Stn.","43.16006","-79.23475","109","PE,LU,P4,R","NO","5","1","1","2","1","1","1","1","2","1","3","1","2","6","98","","","","","","","","","","","",""
"061302","St. Catharines","62 Argyle Crescent/ Pump Stn.","43.16006","-79.23475","109","PE,LU,P4,R","NO2","10","7","8","7","6","5","5","5","6","6","9","7","7","6","98","","","","","","","","","","","",""
"061302","St. Catharines","62 Argyle Crescent/ Pump Stn.","43.16006","-79.23475","109","PE,LU,P4,R","NOX","14","8","9","8","8","6","5","6","8","7","11","9","8","10","98","","","","","","","","","","","",""
"061302","St. Catharines","62 Argyle Crescent/ Pump Stn.","43.16006","-79.23475","109","PE,LU,P4,R","O3","24","30","31","34","36","35","35","33","27","24","23","24","30","13","98","","","","","","","","","","","",""
"061302","St. Catharines","62 Argyle Crescent/ Pump Stn.","43.16006","-79.23475","109","PE,LU,P4,R","PM2.5","9","7","7","6","8","7","7","6","6","","7","7","7","5","92","","","","","","","","","","","",""
"061402","Brantford","324 Grand River Ave.","43.13861","-80.29264","210","PE,MU,P4,R","NO","2","1","1","1","1","0","0","1","1","1","2","1","1","4","99","","","","","","","","","","","",""
"061402","Brantford","324 Grand River Ave.","43.13861","-80.29264","210","PE,MU,P4,R","NO2","7","5","5","5","5","4","4","4","4","4","6","5","5","4","99","","","","","","","","","","","",""
"061402","Brantford","324 Grand River Ave.","43.13861","-80.29264","210","PE,MU,P4,R","NOX","9","6","6","6","5","4","4","4","5","5","9","6","6","7","99","","","","","","","","","","","",""
"061402","Brantford","324 Grand River Ave.","43.13861","-80.29264","210","PE,MU,P4,R","O3","26","31","31","36","36","36","34","29","24","22","21","25","30","14","99","","","","","","","","","","","",""
"061402","Brantford","324 Grand River Ave.","43.13861","-80.29264","210","PE,MU,P4,R","PM2.5","9","7","8","7","9","7","7","6","6","6","8","8","7","5","99","","","","","","","","","","","",""
"061502","Kitchener","West Ave. & Homewood","43.44383","-80.50381","325","PE,LU,P5,R","NO","3","2","2","1","1","0","0","1","1","1","3","1","1","6","97","","","","","","","","","","","",""
"061502","Kitchener","West Ave. & Homewood","43.44383","-80.50381","325","PE,LU,P5,R","NO2","8","6","9","7","6","5","4","4","5","5","9","7","6","6","97","","","","","","","","","","","",""
"061502","Kitchener","West Ave. & Homewood","43.44383","-80.50381","325","PE,LU,P5,R","NOX","11","8","11","8","7","5","4","5","6","7","12","8","8","10","97","","","","","","","","","","","",""
"061502","Kitchener","West Ave. & Homewood","43.44383","-80.50381","325","PE,LU,P5,R","O3","25","29","29","36","37","36","33","29","24","22","20","25","29","13","97","","","","","","","","","","","",""
"061502","Kitchener","West Ave. & Homewood","43.44383","-80.50381","325","PE,LU,P5,R","PM2.5","10","7","8","7","8","7","7","6","6","6","9","9","7","5","97","","","","","","","","","","","",""
"061603","Oakville","8th Line And Glenashton Dr., Halton Reservoir","43.48692","-79.70228","177","PE,LU,P4,R","NO","3","2","2","2","2","1","1","1","2","2","3","1","2","6","99","","","","","","","","","","","",""
"061603","Oakville","8th Line And Glenashton Dr., Halton Reservoir","43.48692","-79.70228","177","PE,LU,P4,R","NO2","10","8","11","9","10","7","6","6","7","7","11","8","8","7","99","","","","","","","","","","","",""
"061603","Oakville","8th Line And Glenashton Dr., Halton Reservoir","43.48692","-79.70228","177","PE,LU,P4,R","NOX","13","10","12","11","11","9","7","7","9","9","14","9","10","12","99","","","","","","","","","","","",""
"061603","Oakville","8th Line And Glenashton Dr., Halton Reservoir","43.48692","-79.70228","177","PE,LU,P4,R","O3","24","28","27","32","33","32","30","30","25","21","19","24","27","12","99","","","","","","","","","","","",""
"061603","Oakville","8th Line And Glenashton Dr., Halton Reservoir","43.48692","-79.70228","177","PE,LU,P4,R","PM2.5","9","7","8","6","8","6","7","6","6","6","8","7","7","5","99","","","","","","","","","","","",""
"061702","Oshawa","2000 Simcoe Street North","43.94594","-78.89492","162","T,LU,P4,R","NO","4","2","3","2","2","1","1","1","2","3","6","4","3","5","99","","","","","","","","","","","",""
"061702","Oshawa","2000 Simcoe Street North","43.94594","-78.89492","162","T,LU,P4,R","NO2","9","6","8","5","6","4","4","4","5","5","10","10","6","6","99","","","","","","","","","","","",""
"061702","Oshawa","2000 Simcoe Street North","43.94594","-78.89492","162","T,LU,P4,R","NOX","13","8","10","7","7","5","5","5","8","8","16","14","9","10","99","","","","","","","","","","","",""
"061702","Oshawa","2000 Simcoe Street North","43.94594","-78.89492","162","T,LU,P4,R","O3","23","29","28","33","33","31","29","30","24","23","19","23","27","12","99","","","","","","","","","","","",""
"061702","Oshawa","2000 Simcoe Street North","43.94594","-78.89492","162","T,LU,P4,R","PM2.5","8","6","7","5","7","5","6","5","5","4","7","6","6","5","98","","","","","","","","","","","",""
"061802","Guelph","Exhibition Park & Clark St. W.","43.55163611","-80.26415556","335","PE,LU,P4,R","NO","3","1","2","0","0","0","0","0","1","2","4","1","1","5","99","","","","","","","","","","","",""
"061802","Guelph","Exhibition Park & Clark St. W.","43.55163611","-80.26415556","335","PE,LU,P4,R","NO2","9","7","9","6","6","4","3","4","5","5","9","7","6","6","99","","","","","","","","","","","",""
"061802","Guelph","Exhibition Park & Clark St. W.","43.55163611","-80.26415556","335","PE,LU,P4,R","NOX","12","8","10","7","6","4","4","4","6","7","13","8","7","9","99","","","","","","","","","","","",""
"061802","Guelph","Exhibition Park & Clark St. W.","43.55163611","-80.26415556","335","PE,LU,P4,R","O3","25","30","30","36","36","35","32","30","24","22","20","25","29","13","99","","","","","","","","","","","",""
"061802","Guelph","Exhibition Park & Clark St. W.","43.55163611","-80.26415556","335","PE,LU,P4,R","PM2.5","9","7","8","6","8","6","6","6","5","6","8","8","7","5","98","","","","","","","","","","","",""
"062001","North Bay","540 Chippewa St. W./Dept. Of National Defence","46.32323","-79.44928","223","PE,MU,P3,R","NO","4","3","3","1","1","1","1","2","2","2","3","2","2","5","100","","","","","","","","","","","",""
"062001","North Bay","540 Chippewa St. W./Dept. Of National Defence","46.32323","-79.44928","223","PE,MU,P3,R","NO2","9","8","8","4","4","2","2","3","3","3","5","5","5","6","100","","","","","","","","","","","",""
"062001","North Bay","540 Chippewa St. W./Dept. Of National Defence","46.32323","-79.44928","223","PE,MU,P3,R","NOX","12","11","11","6","5","4","4","4","5","5","8","7","7","10","100","","","","","","","","","","","",""
"062001","North Bay","540 Chippewa St. W./Dept. Of National Defence","46.32323","-79.44928","223","PE,MU,P3,R","O3","24","28","31","34","33","29","24","25","21","21","21","25","26","12","100","","","","","","","","","","","",""
"062001","North Bay","540 Chippewa St. W./Dept. Of National Defence","46.32323","-79.44928","223","PE,MU,P3,R","PM2.5","6","4","5","4","5","5","5","4","4","3","5","4","5","4","100","","","","","","","","","","","",""
"062501","Tiverton","Bruce Nuclear Visitor Ctr","44.31447","-81.54972","230","RB,NU,P1,A","NO","1","0","0","0","1","1","1","1","2","0","0","0","1","1","97","","","","","","","","","","","",""
"062501","Tiverton","Bruce Nuclear Visitor Ctr","44.31447","-81.54972","230","RB,NU,P1,A","NO2","3","1","2","1","2","1","1","2","2","2","3","3","2","2","97","","","","","","","","","","","",""
"062501","Tiverton","Bruce Nuclear Visitor Ctr","44.31447","-81.54972","230","RB,NU,P1,A","NOX","3","2","2","1","2","3","2","3","4","2","3","2","2","2","97","","","","","","","","","","","",""
"062501","Tiverton","Bruce Nuclear Visitor Ctr","44.31447","-81.54972","230","RB,NU,P1,A","O3","34","35","36","37","39","36","34","33","29","27","28","30","33","10","98","","","","","","","","","","","",""
