Pollutant:, CO
Units:, ppm
Data is hour ending local standard time.
Note:,Zeros are valid. -999 denotes no data available.

Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130703,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,-999,-999,-999,-999,-999,-999,-999,0.20,0.20,0.20,-999,0.20,0.20,0.20,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130704,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.20,0.20,-999,0.20,0.20,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130705,0.20,0.20,0.20,0.10,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,-999,0.20,0.20,0.20,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130706,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.10,0.10,-999,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130707,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.10,0.10,0.10,0.10,-999,0.10,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130708,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,-999,0.20,0.20,0.20,0.30,0.20,0.20,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130709,0.20,0.20,0.20,0.20,0.20,0.30,0.30,0.30,0.30,0.20,0.20,0.20,-999,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130710,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,-999,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130711,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,-999,0.20,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.20,0.20,0.10,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130712,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.20,0.20,-999,0.20,0.20,0.20,0.20,0.10,0.10,0.10,0.20,0.20,0.20,0.20,0.20,0.10,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130713,0.20,0.20,0.20,0.20,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130714,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.20,0.20,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130715,0.10,0.10,0.10,0.10,0.10,0.20,-999,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130716,0.10,0.10,0.10,0.10,0.10,-999,0.20,0.20,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130717,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.30,0.30,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130718,0.20,0.20,0.20,-999,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130719,0.20,0.20,-999,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,-999,-999,-999,-999,-999,-999,-999,-999
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130720,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.10,0.10,0.20,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130721,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.10,0.10,-999
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130722,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.20,0.20,-999,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130723,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.10,0.10,0.20,0.20,0.20,0.20,0.20,0.10,0.10,0.10,0.20,0.20,-999,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130724,0.20,0.20,0.20,0.20,0.10,0.10,0.20,0.20,0.20,0.20,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130725,0.20,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130726,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.20,-999,0.20,0.20,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130727,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.20,0.20,-999,0.10,0.20,0.20,0.20,0.20,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130728,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130729,0.10,0.10,0.20,0.20,0.20,0.20,0.20,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130730,0.20,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.20,0.20,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.20,0.20,0.20,0.20,0.30,0.30,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130731,0.20,0.20,0.10,0.10,0.10,0.20,0.20,0.20,0.20,0.20,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.10,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130801,0.20,0.20,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.20,0.20,0.20,-999,0.10,0.20,0.10,0.10,0.10,0.10,0.20,0.20,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130802,0.10,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,-999,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130803,0.20,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.20,-999,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130804,0.20,0.20,0.20,0.20,0.10,0.20,0.20,0.10,0.20,-999,0.10,0.20,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.20,0.30,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130805,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,-999,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130806,0.20,0.20,0.20,0.20,0.10,0.20,0.20,-999,0.20,0.20,0.20,0.20,0.10,0.10,0.20,0.20,0.10,0.20,0.20,0.20,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130807,0.20,0.20,0.10,0.10,0.20,0.20,-999,0.20,-999,-999,-999,-999,-999,-999,0.10,0.10,0.10,0.20,0.20,0.20,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130808,0.20,0.20,0.20,0.20,0.20,-999,0.20,0.20,0.20,0.20,0.20,0.20,-999,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130809,0.20,0.20,0.20,0.20,-999,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.10,0.20,0.20,0.20,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130810,0.20,0.20,0.20,-999,0.20,0.10,0.20,0.20,0.10,0.20,0.20,0.20,0.20,0.20,0.10,0.10,0.10,0.20,0.20,0.20,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130811,0.20,0.20,-999,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130812,0.20,-999,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130813,-999,0.20,0.20,0.20,0.20,0.20,0.30,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.40,0.40,0.30,0.30,-999
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130814,0.30,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.10,0.20,0.20,0.20,0.20,0.20,0.20,-999,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130815,0.20,0.20,0.20,0.10,0.20,0.20,0.20,0.20,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.20,-999,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130816,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.20,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.20,-999,0.20,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130817,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.20,0.20,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130818,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.20,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130819,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130820,0.10,0.20,0.20,0.20,0.20,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130821,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130822,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.20,0.20,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130823,0.20,0.20,0.20,0.20,0.20,0.20,0.30,0.40,0.30,0.30,0.20,0.20,0.20,-999,0.20,0.20,0.20,0.20,0.20,0.30,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130824,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.30,0.30,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130825,0.20,0.10,0.20,0.10,0.20,0.20,0.20,0.10,0.20,0.20,0.20,-999,0.10,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130826,0.20,0.20,0.20,0.20,0.20,0.20,0.30,0.30,0.20,0.20,-999,0.20,0.20,0.20,0.20,0.20,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130827,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.20,-999,0.20,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.30,0.40,0.30,0.30,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130828,0.20,0.20,0.20,0.20,0.20,0.20,0.30,0.30,-999,0.30,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.10,0.10,0.20,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130829,0.20,0.20,0.10,0.20,0.20,0.20,0.20,-999,0.20,0.20,0.20,0.20,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.20,0.30,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130830,0.20,0.20,0.20,0.20,0.20,0.20,-999,0.20,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130831,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130901,0.10,0.10,0.10,0.10,-999,0.20,0.20,0.20,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.10,0.20,0.20,0.30,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130902,0.20,0.20,0.10,-999,0.10,0.20,0.20,0.20,0.20,0.20,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130903,0.10,0.10,-999,0.10,0.20,0.20,0.20,0.20,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130904,0.10,-999,0.10,0.20,0.20,0.20,0.30,0.30,-999,-999,-999,-999,-999,-999,-999,0.20,0.20,0.20,0.30,0.40,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130905,-999,0.20,0.20,0.20,0.20,0.20,0.30,0.30,0.30,0.20,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.10,0.20,0.20,0.20,-999
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130906,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.10,0.10,0.20,0.20,0.10,0.20,0.10,0.10,0.10,0.20,0.20,-999,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130907,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,-999,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130908,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,-999,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130909,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.30,0.20,0.20,0.20,0.20,0.20,0.20,0.10,0.10,0.10,0.20,0.20,-999,0.10,0.30,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130910,0.20,0.20,0.10,0.10,0.10,0.10,0.20,0.30,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.40,0.40,0.30,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130911,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130912,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.20,0.20,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130913,0.10,0.10,0.20,0.10,0.10,0.20,0.30,0.20,0.10,0.20,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.20,0.40,0.20,0.20,0.20,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130914,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130915,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130916,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130917,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130918,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130919,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130920,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130921,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.20,0.20,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130922,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130923,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130924,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130925,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130926,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130927,0.10,-999,0.00,0.00,0.00,0.10,0.10,0.10,0.10,0.00,0.10,0.00,0.00,0.10,0.00,0.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130928,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130929,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.10,0.10,-999,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20130930,0.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.10,-999,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20131001,0.10,0.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.00,0.10,0.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20131002,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,-999,-999,-999,-999,-999,-999,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20131003,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20131004,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20131005,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.20,0.30,0.20,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20131006,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.20,0.20,0.20,0.20,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20131007,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20131008,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20131009,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20131010,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,-999,0.10,0.10,0.10,0.20,0.10,0.20,0.20,0.10,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20131011,0.10,0.10,0.20,0.10,0.20,0.10,0.20,0.20,0.20,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20131012,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.20,-999,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.30,0.30,0.20,0.20,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20131013,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.10,0.20,0.20,0.20
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20131014,0.20,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20131015,0.10,0.10,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.30,0.40,0.20,0.20,0.20,0.30
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20131016,0.10,0.10,0.10,0.10,0.20,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20131017,0.10,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.20,0.20,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20131018,0.10,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.10,0.10,0.10,0.10,0.10,0.10
CO,090402,Medicine Hat,AB,50.04893,-110.68116,20131019,0.10,0.10,-999,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10
