Pollutant:, CO
Units:, ppm
Data is hour ending local standard time.
Note:,Zeros are valid. -999 denotes no data available.

Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150303,0.32,0.30,0.25,0.25,0.26,0.25,0.25,0.27,0.27,0.26,0.26,0.26,0.27,0.26,0.26,0.26,0.26,0.27,0.26,0.26,0.26,0.26,0.26,0.26
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150304,0.25,0.26,0.28,0.31,0.31,0.28,0.31,0.32,0.31,0.27,0.27,0.28,0.29,0.28,0.28,0.31,0.30,0.29,0.31,0.32,0.33,0.31,0.30,0.30
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150305,0.28,0.28,0.28,0.27,0.27,0.26,0.27,0.27,0.30,0.34,0.29,0.28,0.27,0.26,0.27,0.28,0.29,0.30,0.34,0.43,0.32,0.34,0.36,0.36
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150306,0.35,0.34,0.29,0.28,0.27,0.27,0.27,0.28,0.29,0.30,0.28,0.28,0.28,0.30,0.28,0.28,0.28,0.28,0.34,0.38,0.37,0.63,0.52,0.56
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150307,0.39,0.39,0.28,0.27,0.31,0.28,0.28,0.29,0.29,0.29,0.29,0.28,0.31,0.30,0.31,0.34,0.40,0.38,0.54,0.74,0.44,0.36,0.34,0.36
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150308,0.38,-999,0.36,0.37,0.31,0.32,0.33,0.44,0.34,0.34,0.32,0.28,0.30,0.28,0.29,0.30,0.31,0.27,0.28,0.28,0.33,0.32,0.30,0.29
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150309,0.29,0.28,0.28,0.29,0.28,0.28,0.31,0.35,0.31,0.32,0.30,0.34,0.28,0.29,0.28,0.28,0.28,0.27,0.29,0.31,0.28,0.28,0.28,0.29
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150310,0.30,0.35,0.39,0.43,0.29,0.32,0.47,0.29,0.27,0.26,0.28,0.28,0.26,0.26,0.27,0.28,0.28,0.27,0.28,0.26,0.27,0.28,0.29,0.26
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150311,0.28,0.28,0.29,0.30,0.28,0.31,0.46,0.72,0.48,0.53,0.43,0.36,0.34,0.29,0.30,0.30,0.33,0.30,0.30,0.29,0.28,0.28,0.28,0.34
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150312,0.34,0.30,0.34,0.34,0.32,0.35,0.47,0.86,0.64,0.91,0.58,0.38,0.30,0.32,0.29,0.29,0.32,0.28,0.31,0.28,0.30,0.30,0.35,0.29
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150313,0.28,0.28,0.27,0.27,0.28,0.28,0.31,0.36,0.32,0.33,0.31,0.32,0.30,0.30,0.30,0.30,0.30,0.30,0.31,0.31,0.28,0.28,0.31,0.28
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150314,0.27,0.27,0.26,0.26,0.26,0.27,0.26,0.25,0.26,0.27,0.26,0.27,0.25,0.25,0.25,0.26,0.25,0.25,0.25,0.25,0.26,0.25,0.26,0.26
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150315,0.26,0.26,0.27,0.27,0.27,0.29,0.31,0.30,0.37,0.44,0.36,0.36,0.30,0.32,0.32,0.30,0.32,0.31,0.31,0.31,0.33,0.40,0.32,0.34
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150316,0.36,0.37,0.38,0.34,0.42,0.40,0.39,0.47,0.44,0.30,0.29,0.30,0.30,0.30,0.31,0.31,0.33,0.33,0.31,0.33,0.37,0.39,0.32,0.31
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150317,0.30,0.29,0.30,0.30,0.30,0.29,0.29,0.31,0.29,0.32,0.30,0.31,0.30,0.29,0.30,0.30,0.31,0.30,0.31,0.31,0.31,0.30,0.30,0.31
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150318,0.34,0.52,0.57,0.37,0.49,0.50,0.54,0.89,0.49,0.51,0.52,0.39,0.35,0.36,0.32,0.33,0.33,0.35,0.38,0.40,0.39,0.59,0.41,0.39
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150319,0.39,0.36,0.43,0.41,0.41,0.38,0.47,0.39,0.37,0.35,0.32,0.31,0.32,0.33,0.35,0.35,0.37,0.36,0.37,0.38,0.46,0.47,0.48,0.43
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150320,0.44,0.47,0.54,0.50,0.48,0.39,0.48,0.42,0.42,0.37,0.36,0.33,0.33,0.34,0.33,0.34,0.35,0.36,0.44,0.42,0.41,0.40,0.41,0.40
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150321,0.39,0.41,0.38,0.37,0.37,0.35,0.33,0.38,0.39,0.42,0.39,0.41,0.34,0.32,0.34,0.35,0.35,0.35,0.34,0.39,0.44,0.37,0.54,0.44
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150322,0.32,0.36,0.40,0.37,0.37,0.35,0.36,0.40,0.44,0.37,0.37,0.33,0.34,0.34,0.34,0.35,0.35,0.36,0.35,0.38,0.53,0.35,0.40,0.34
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150323,0.34,0.33,0.31,0.31,0.31,0.32,0.32,0.38,0.33,0.35,0.33,0.33,0.32,0.33,0.33,0.32,0.33,0.32,0.33,0.33,0.34,0.35,0.34,0.34
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150324,0.35,0.34,0.34,0.36,0.37,0.37,0.50,0.64,0.51,0.46,0.45,0.36,0.33,0.35,0.35,0.35,0.36,0.35,0.38,0.34,0.34,0.40,0.36,0.39
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150325,0.38,0.41,0.38,0.41,0.38,0.41,0.34,0.35,0.32,0.32,0.33,0.34,0.33,0.33,0.33,0.33,0.34,0.35,0.35,0.35,0.36,0.35,0.34,0.36
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150326,0.57,0.38,0.36,0.44,0.36,0.42,0.54,0.78,0.67,0.76,0.48,0.36,0.37,0.35,0.36,0.35,0.39,0.39,0.36,0.43,0.56,0.52,0.76,0.43
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150327,0.34,0.33,0.34,0.32,0.33,0.34,0.33,0.36,0.34,0.41,0.35,0.34,0.33,0.33,0.34,0.35,0.37,0.37,0.41,0.37,0.37,0.35,0.35,0.34
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150328,0.34,0.34,0.33,0.33,0.33,0.33,0.34,0.34,0.34,0.35,0.39,0.35,0.36,0.35,0.34,0.35,0.37,0.38,0.37,0.36,0.36,0.34,0.34,0.35
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150329,0.34,0.34,0.34,0.34,0.33,0.34,0.34,0.35,0.35,0.35,0.35,0.36,0.35,0.36,0.36,0.35,0.37,0.40,0.36,0.35,0.35,0.35,0.35,0.34
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150330,0.34,0.34,0.34,0.34,0.34,0.35,0.34,0.39,0.34,0.35,0.28,0.37,0.35,0.36,0.35,0.36,0.37,0.36,0.38,0.40,0.35,0.35,0.34,0.34
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150331,0.34,0.34,0.34,0.34,0.34,0.35,0.39,0.45,0.38,0.37,0.37,0.38,0.37,0.35,0.36,0.36,0.37,0.35,0.35,0.36,0.35,0.34,0.35,0.39
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150401,0.36,0.40,0.37,0.38,0.36,0.42,0.42,0.45,0.37,0.39,0.37,0.37,0.36,0.37,0.38,0.36,0.36,0.38,0.38,0.40,0.45,0.48,0.46,0.46
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150402,0.43,0.44,0.41,0.42,0.39,0.40,0.42,0.43,0.45,0.40,0.35,0.36,0.37,0.37,0.37,0.38,0.38,0.37,0.36,0.36,0.35,0.36,0.36,0.40
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150403,0.37,0.36,0.36,0.35,0.36,0.37,0.36,0.37,0.40,0.35,0.36,0.36,0.35,0.35,0.35,0.35,0.36,0.35,0.35,0.35,0.36,0.36,0.34,0.36
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150404,0.37,0.37,0.37,0.40,0.45,0.39,0.40,0.36,0.39,0.41,0.38,0.40,0.36,0.40,0.39,0.38,0.38,0.35,0.36,0.36,0.36,0.36,0.39,0.38
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150405,0.37,0.36,0.40,0.38,0.37,0.36,0.36,0.38,0.36,0.37,0.38,0.38,0.37,0.37,0.37,0.36,0.37,0.38,0.38,0.39,0.39,0.46,0.36,0.37
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150406,0.36,0.36,0.41,0.38,0.36,0.36,0.36,0.36,0.37,0.46,0.42,0.39,0.37,0.36,0.36,0.36,0.36,0.36,0.36,0.37,0.36,0.37,0.42,0.40
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150407,0.43,0.43,0.45,0.41,0.44,0.52,0.86,0.72,0.46,0.52,0.50,0.39,0.38,0.38,0.39,0.40,0.46,0.38,0.38,0.37,0.38,0.38,0.41,0.40
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150408,0.39,0.39,0.39,0.39,0.39,0.39,0.42,0.42,0.42,0.39,0.37,0.39,-999,0.38,0.39,0.41,0.39,0.38,0.38,0.38,0.43,0.43,0.42,0.43
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150409,0.43,0.39,0.40,0.41,0.38,0.37,0.41,0.46,0.43,0.44,0.39,0.39,0.39,0.39,0.38,0.39,0.38,0.38,0.38,0.37,0.43,0.37,0.38,0.39
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150410,0.41,0.37,0.37,0.37,0.38,0.38,0.38,0.40,0.41,0.38,0.39,0.37,0.37,0.37,0.38,0.38,0.39,0.40,0.38,0.44,0.39,0.38,0.38,0.38
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150411,0.38,0.37,0.38,0.38,0.38,0.38,0.37,0.38,0.38,0.39,0.41,0.40,0.38,0.38,0.39,0.39,0.39,0.39,0.40,0.38,0.39,0.39,0.38,0.38
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150412,0.38,0.39,0.38,0.38,0.38,0.38,0.38,0.38,0.39,0.38,0.38,0.38,0.39,0.39,0.42,0.38,0.38,0.40,0.38,0.38,0.38,0.38,0.37,0.39
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150413,0.38,0.39,0.39,0.41,0.40,0.40,0.45,0.53,-999,0.44,0.40,0.39,0.39,0.38,0.39,0.39,0.40,0.40,0.40,0.39,0.40,0.40,0.41,0.41
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150414,0.42,0.43,0.40,0.43,0.43,0.57,0.57,0.64,0.41,0.43,0.43,0.48,0.45,0.41,0.40,0.40,0.39,0.40,0.42,0.40,0.43,0.41,0.43,0.41
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150415,0.47,0.55,0.55,0.52,0.45,0.50,0.55,0.84,0.70,0.53,0.59,0.45,0.40,0.40,0.40,0.39,0.39,0.41,0.39,0.41,0.41,0.41,0.43,0.46
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150416,0.47,0.52,0.53,0.48,0.46,0.41,0.42,0.49,0.48,0.42,0.43,0.40,0.39,0.39,0.40,0.40,0.40,0.39,0.39,0.39,0.45,0.43,0.45,0.46
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150417,0.47,0.41,0.44,0.45,0.44,0.48,0.75,0.85,0.57,0.43,0.41,0.42,0.43,0.40,0.41,0.40,0.39,0.39,0.38,0.40,0.41,0.43,0.42,0.43
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150418,0.45,0.40,0.40,0.41,0.40,0.41,0.41,0.42,0.41,0.42,0.42,0.41,0.41,0.40,0.40,0.42,0.39,0.41,0.40,0.43,0.40,0.41,0.44,0.46
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150419,0.45,0.47,0.43,0.45,0.43,0.42,0.44,0.41,0.41,0.44,0.42,0.42,0.41,0.40,0.41,0.40,0.40,0.40,0.41,0.40,0.42,0.40,0.41,0.42
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150420,0.41,0.41,0.42,0.40,0.42,0.44,0.44,0.43,0.43,0.41,0.40,0.41,0.41,0.40,-999,0.40,0.41,0.40,0.43,0.40,0.43,0.46,0.54,0.54
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150421,0.47,0.43,0.42,0.46,0.41,0.43,0.46,0.51,0.43,0.40,0.41,0.41,0.41,0.42,0.41,0.41,0.42,0.44,0.42,0.42,0.43,0.44,0.49,0.43
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150422,0.48,0.43,0.43,0.43,0.41,0.41,0.49,0.81,0.45,0.41,0.41,0.42,0.40,0.43,0.43,0.42,0.44,0.40,0.42,0.42,0.44,0.51,0.47,0.47
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150423,0.48,0.47,0.46,0.43,0.40,0.42,0.42,0.40,0.36,0.36,0.41,0.42,0.41,0.41,0.41,0.42,0.43,0.41,0.42,0.41,0.43,0.42,0.42,0.42
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150424,0.43,0.43,0.42,0.39,0.36,0.39,0.36,0.36,0.36,0.38,0.38,0.42,0.40,0.38,0.37,0.38,0.38,0.39,0.37,0.37,0.39,0.41,0.49,0.45
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150425,0.44,0.46,0.42,0.41,0.42,0.42,0.41,0.37,0.38,0.38,0.39,0.40,0.43,0.40,0.42,0.42,0.41,0.41,0.41,0.42,0.42,0.46,0.47,0.43
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150426,0.42,0.42,0.40,0.40,0.40,0.41,0.42,0.40,0.37,0.37,0.37,0.40,0.42,0.42,0.42,0.42,0.43,0.42,0.42,0.43,0.44,0.43,0.43,0.43
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150427,0.45,0.43,0.41,0.38,0.36,0.38,0.38,0.37,0.33,0.33,0.42,0.42,0.39,0.41,0.41,0.42,0.43,0.42,0.42,0.41,0.41,0.42,0.41,0.37
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150428,0.38,0.37,0.34,0.33,0.32,0.32,0.32,0.34,0.31,0.33,0.32,0.32,0.31,0.31,0.36,0.42,0.40,0.39,0.39,0.38,0.37,0.33,0.32,0.31
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150429,0.31,0.30,0.30,0.30,0.29,0.30,0.32,0.33,0.32,0.31,0.31,0.31,0.31,0.30,0.31,0.31,0.32,0.32,0.32,0.32,0.31,0.31,0.31,0.31
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150430,0.31,0.30,0.31,0.32,0.31,0.32,0.32,0.33,0.32,0.32,0.34,0.33,0.33,0.32,0.33,0.33,0.34,0.34,0.33,0.35,0.32,0.33,0.33,0.33
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150501,0.32,0.31,0.30,0.31,0.31,0.32,0.31,0.33,0.33,0.32,0.32,0.32,0.33,0.32,0.32,0.32,0.32,0.33,0.35,0.32,0.31,0.32,0.31,0.32
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150502,0.33,0.34,0.34,0.34,0.33,0.34,0.34,0.35,0.34,0.34,0.34,0.33,0.32,0.34,0.32,0.32,0.31,0.30,0.30,0.30,0.31,0.33,0.33,0.34
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150503,0.34,0.33,0.33,0.33,0.32,0.33,0.32,0.33,0.33,0.33,0.33,0.34,0.34,0.35,0.33,0.32,0.32,0.31,0.30,0.30,0.31,0.30,0.32,0.32
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150504,0.33,0.34,0.34,0.34,0.34,0.36,0.37,0.48,0.35,0.42,0.33,0.32,0.32,0.32,0.32,0.32,0.31,0.31,0.31,0.30,0.30,0.31,0.33,0.33
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150505,0.35,0.35,0.37,0.35,0.37,0.38,0.42,0.48,0.37,0.34,0.33,0.34,0.34,0.34,0.34,0.32,0.32,0.30,0.30,0.29,0.32,0.33,0.33,0.34
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150506,0.34,0.34,0.33,0.34,0.34,0.34,0.34,0.35,0.34,0.36,0.34,0.34,0.35,0.33,0.32,0.32,0.35,0.35,0.34,0.31,0.32,0.30,0.32,0.34
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150507,0.37,0.36,0.37,0.39,0.38,0.38,0.38,0.38,0.34,0.34,0.33,0.34,0.33,0.32,0.31,0.32,0.33,0.30,0.31,0.32,0.32,0.33,0.32,0.34
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150508,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.33,0.33,0.31,0.32,0.33,0.33,0.31,0.32,0.31,0.31,0.31,0.32,0.31,0.32,0.32,0.34,0.32
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150509,0.33,0.32,0.32,0.31,0.32,0.31,0.32,0.32,0.32,0.33,0.34,0.35,0.34,0.34,0.32,0.33,0.33,0.34,0.34,0.36,0.33,0.32,0.32,0.31
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150510,0.34,0.33,0.33,0.32,0.32,0.32,0.32,0.32,0.34,0.35,0.35,0.36,0.37,0.35,0.34,0.33,0.32,0.32,0.32,0.33,0.33,0.32,0.34,0.33
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150511,0.33,0.32,0.32,0.31,0.32,0.32,0.35,0.42,0.45,0.34,0.33,0.31,0.35,0.33,0.34,0.33,0.35,0.34,0.34,0.34,0.33,0.33,0.33,0.33
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150512,0.32,0.32,0.32,0.32,0.33,0.35,0.36,0.35,0.34,-999,-999,0.00,0.06,0.00,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.06
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150513,0.00,0.00,0.02,0.02,0.00,0.02,0.00,0.00,0.00,0.00,-999,0.01,0.06,0.09,0.02,0.06,0.03,0.05,0.11,0.03,0.03,0.05,0.07,0.02
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150514,0.09,0.10,0.06,0.04,0.02,0.03,0.04,0.02,0.04,0.01,-999,0.00,0.02,0.07,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.00,0.00,0.00
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150515,0.00,0.00,0.00,0.00,-999,0.00,0.00,0.00,0.00,0.00,-999,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150516,0.00,0.00,0.04,0.00,0.03,0.06,0.00,0.00,0.00,0.00,-999,0.03,0.03,0.02,0.06,0.04,0.04,0.05,0.11,0.15,0.25,0.06,0.00,0.01
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150517,0.04,0.05,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,-999,0.00,0.00,0.00,0.23,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150518,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-999,0.00,0.00,0.00,0.00,0.02,0.01,0.01,0.00,0.00,0.05,0.00,0.09,0.07
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150519,0.06,0.05,0.00,0.02,0.00,0.02,0.07,0.05,0.02,-999,-999,0.00,0.12,0.20,0.04,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.02
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150520,0.00,0.01,-999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-999,0.02,0.00,-999,0.00,0.00,0.00,0.11,0.15,0.17,0.09,0.05,0.24,0.17
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150521,0.12,0.17,0.14,0.10,0.11,0.20,0.22,0.15,-999,0.23,-999,0.15,0.12,0.21,0.22,0.24,0.16,0.19,0.27,0.25,0.15,0.24,0.24,0.21
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150522,0.19,0.23,0.19,0.16,0.17,0.14,0.10,0.14,0.10,0.17,-999,0.12,0.18,0.23,0.17,0.11,0.11,0.11,0.08,0.13,0.08,0.07,0.07,0.08
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150523,0.06,0.07,0.08,0.10,0.06,0.07,0.06,0.02,0.04,0.07,-999,0.06,0.05,0.12,0.14,0.17,0.15,0.15,0.14,0.20,0.22,0.13,0.18,0.15
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150524,0.15,0.13,0.14,0.15,0.09,0.14,0.20,0.19,0.17,0.19,-999,0.18,0.21,0.16,0.18,0.22,0.24,0.18,0.24,0.21,0.20,0.22,0.15,0.12
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150525,0.19,0.12,0.15,0.14,0.10,0.13,0.24,0.16,0.08,-999,-999,0.21,0.23,0.21,0.21,0.25,0.18,0.15,0.25,0.17,0.16,0.11,0.16,0.14
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150526,0.05,0.15,0.13,0.08,0.11,0.06,0.04,0.07,0.00,0.07,-999,0.11,0.09,0.11,0.10,0.03,0.11,0.06,0.06,0.10,0.12,0.08,0.11,0.05
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150527,0.03,0.11,0.08,0.05,0.09,0.01,0.06,0.00,0.00,0.00,-999,0.05,-999,0.02,0.05,0.00,0.03,0.04,0.06,0.09,0.04,0.03,0.00,0.03
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150528,0.04,0.05,0.07,0.02,0.01,0.04,0.05,0.03,0.01,0.03,-999,0.08,0.03,0.03,0.14,0.06,0.07,0.06,0.09,0.14,0.07,0.09,0.07,0.06
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150529,0.05,0.05,0.10,0.10,0.11,0.08,0.08,0.10,0.09,0.11,-999,0.07,0.08,0.23,0.16,0.12,0.15,0.13,0.05,0.06,0.06,0.05,0.00,0.06
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150530,0.06,0.07,0.06,0.01,0.06,0.08,0.01,0.04,0.10,0.08,-999,0.00,0.04,0.01,0.03,0.00,0.04,0.04,0.00,0.04,0.03,0.05,0.13,0.02
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150531,0.04,0.04,0.10,0.05,0.00,0.01,0.04,0.09,0.05,0.07,-999,0.02,0.02,0.09,0.04,0.03,0.02,0.02,0.04,0.07,0.02,0.01,0.06,0.05
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150601,0.05,0.03,0.06,0.07,0.05,0.03,0.10,0.04,-999,0.03,-999,0.06,0.00,0.06,0.07,0.10,0.03,0.00,0.08,0.05,0.05,0.08,0.06,0.13
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150602,0.07,0.10,0.09,0.13,0.08,0.06,0.07,0.12,0.06,0.12,-999,0.12,0.10,0.16,0.13,0.12,0.14,0.26,0.18,0.16,0.14,0.06,0.05,0.09
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150603,0.10,0.09,0.06,0.08,0.16,0.04,0.09,0.12,0.15,0.08,-999,0.10,0.16,0.07,0.10,0.18,0.13,0.13,0.13,0.20,0.15,0.16,0.17,0.18
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150604,-999,0.00,0.00,0.10,0.37,0.41,0.45,0.53,0.53,0.54,-999,0.56,0.56,0.61,0.47,0.58,0.69,0.92,0.59,0.62,0.65,0.67,0.64,0.70
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150605,0.63,0.68,0.65,0.66,0.71,0.72,0.78,0.78,0.99,0.88,-999,0.86,0.80,1.00,0.80,0.80,0.73,0.78,0.72,0.66,0.77,0.74,0.69,0.78
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150606,0.67,0.70,0.70,0.69,0.64,0.66,0.69,0.69,0.61,0.62,-999,0.62,0.65,0.65,0.64,0.64,0.76,0.66,0.60,0.63,0.57,0.60,0.76,0.59
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150607,0.59,0.61,0.57,0.59,0.52,0.54,0.55,0.53,0.55,0.58,-999,0.54,0.57,0.47,0.67,0.65,0.60,0.63,0.67,0.64,0.56,0.57,0.59,0.54
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150608,0.58,0.65,0.56,0.59,0.56,0.57,0.55,0.65,0.56,-999,-999,0.58,0.58,0.55,0.61,0.60,0.59,0.62,0.62,0.60,0.63,0.60,0.60,0.54
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150609,0.54,0.59,0.56,0.60,0.63,0.61,0.54,0.58,0.59,0.60,-999,0.88,0.75,0.78,0.68,0.67,0.75,0.74,0.72,0.63,0.70,0.66,0.67,0.66
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150610,0.70,0.65,0.67,0.64,0.69,0.71,0.61,0.65,0.68,0.69,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150611,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150612,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150613,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150614,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150615,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150616,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150617,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150618,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150619,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,129203,Inuvik,NT,68.35702037,-133.7140565,20150620,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
